22	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
23	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
24	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
25	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
26	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
27	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
28	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
29	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
30	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
31	[0.8935837355915004, 0.8935758237590871, 0.893583697041195, 0.8936026203665883, 0.8936633568606475, 0.893648143031816, 0.8938859676967996, 0.893839730324087, 0.8934120070460431, 0.8938556015904788, 0.8940990897019324, 0.8912452757743371, 0.8973057441455691, 0.8959777191531632, 0.8881066106276221, 0.8233138086831125, 0.8667710451910756, 0.8447909657048528, 0.8597357442444921, 0.8655235833656048, 0.8651611727390737, 0.8728449272058925, 0.876243748840079, 0.8748883555358593, 0.8728222732696149, 0.8722004181735291, 0.869471442262956, 0.8720585437892682, 0.8741334188720588, 0.866378152530539, 0.8698170081804133, 0.870313464830265]	[0.893668216116653, 0.8936751760214018, 0.8936690992669771, 0.8936520060810473, 0.8935922724682078, 0.8936115748825525, 0.893364161681179, 0.8934076683957625, 0.8937477408755795, 0.8937000025140105, 0.8933776210840915, 0.8957788810112502, 0.887214388453122, 0.8826624344920362, 0.8834349820683108, 0.9280362442209946, 0.9065269715144659, 0.9175638158446907, 0.9110574984614072, 0.9089022053150129, 0.9101922499721097, 0.9134837099761931, 0.9079395313329488, 0.9086736668118363, 0.9085155037879419, 0.9099991666690146, 0.9135119078915054, 0.9100954156044604, 0.9081829991935899, 0.9133706855439532, 0.9035445136126268, 0.9141785162134407]	
